brand,processor_brand,processor_name,proc_gn,ram,ram_type,ssd,hdd,graphic_card_gb,Price
3,0,6,9,16,1,1024,2000,0,129852
3,2,3,11,32,1,1024,1000,0,183969
4,2,4,12,8,0,1024,500,0,111504
1,0,4,10,4,2,512,500,8,152064
2,0,5,9,16,2,256,1000,6,163681
1,0,3,8,8,2,1024,500,0,96798
4,0,6,10,4,1,0,2000,0,86937
4,2,4,10,16,1,128,500,8,181252
6,0,6,13,32,1,1024,500,6,235544
0,0,2,12,16,1,0,1000,8,190565
0,2,1,13,32,1,512,2000,2,202324
5,1,0,10,32,2,0,0,2,173222
4,1,1,10,32,0,0,0,2,174890
2,2,1,12,4,2,512,1000,0,95089
6,1,3,12,16,2,512,2000,8,200765
6,2,0,11,32,1,128,1000,0,171286
1,0,7,9,8,0,1024,1000,2,120047
0,0,2,9,16,0,0,0,6,153139
4,1,3,11,8,2,256,2000,6,155159
5,0,5,9,4,0,256,2000,8,149805
4,1,0,10,4,2,128,1000,6,128714
1,1,5,11,16,2,256,0,2,132522
3,0,6,11,4,2,128,2000,8,152346
4,0,5,9,4,2,1024,1000,8,155262
1,1,4,8,16,1,128,500,2,125437
3,0,0,9,8,0,512,0,2,106898
3,2,7,13,32,1,512,0,2,203894
5,0,5,8,8,1,512,2000,2,135592
2,0,3,11,16,1,512,2000,8,199504
0,2,0,8,32,2,512,0,6,209372
4,0,0,10,8,2,512,1000,2,112220
3,0,4,12,32,1,512,500,4,210861
4,1,4,8,32,1,512,2000,8,234603
2,0,3,13,8,0,512,0,0,106116
0,0,4,12,8,1,1024,2000,6,168812
2,2,5,10,32,2,512,1000,8,234397
0,1,3,13,32,1,128,500,2,191619
6,1,1,12,16,0,1024,2000,4,178534
0,1,3,10,8,0,256,0,0,90268
5,0,6,12,4,1,0,1000,6,134311
2,1,7,12,8,0,1024,500,2,129606
3,2,0,9,32,0,512,0,8,228860
6,1,6,13,32,2,1024,2000,8,259877
5,2,7,13,32,0,0,0,6,219473
4,1,3,8,32,0,0,500,4,185289
2,1,0,13,4,1,512,1000,2,115786
1,2,4,13,8,2,512,1000,6,163621
1,1,7,12,4,0,128,2000,6,145559
3,1,3,11,4,1,0,2000,8,155914
0,1,3,9,32,1,512,2000,6,220433
3,0,6,8,4,1,0,2000,0,78391
1,2,6,9,32,1,512,500,0,159903
4,1,4,8,32,1,256,2000,2,182556
6,2,1,10,32,1,0,0,6,209592
6,2,2,12,4,0,128,500,8,150807
2,2,5,13,32,2,128,500,2,192208
6,1,2,13,4,2,128,2000,4,130464
2,1,2,11,8,1,512,500,8,171766
2,2,0,9,32,1,512,0,4,196645
2,0,1,9,16,2,0,500,2,126246
1,2,0,9,16,0,1024,500,0,123942
1,0,5,13,16,1,0,0,8,186580
0,2,0,9,16,2,1024,0,8,184521
5,2,7,12,16,2,512,500,2,141310
2,2,4,8,4,1,128,1000,8,140390
2,1,4,13,8,2,0,500,8,166822
5,0,3,12,4,0,128,0,2,102578
3,0,3,10,32,2,512,0,6,214045
2,2,3,12,8,1,0,0,2,108420
0,1,5,12,8,1,256,1000,8,166263
6,1,7,10,8,2,256,0,2,104648
6,0,7,12,8,2,256,2000,8,174827
4,1,3,8,16,1,512,2000,4,153458
4,0,2,13,32,0,256,1000,4,212811
6,0,5,11,8,2,0,0,0,91209
6,0,2,10,8,0,256,0,2,104934
1,1,6,13,16,0,0,2000,2,150185
0,0,7,9,4,1,512,2000,4,121514
5,0,7,8,4,1,128,500,4,104239
4,2,2,11,4,1,1024,1000,4,130792
1,0,5,8,32,0,256,500,0,156640
1,0,5,8,4,1,1024,1000,0,85499
5,2,2,9,8,1,128,0,6,134188
0,2,4,11,16,0,512,0,2,135142
0,1,4,8,16,0,512,1000,0,114610
6,0,5,9,4,0,128,500,8,139100
2,1,5,10,16,0,1024,2000,2,153746
5,1,2,9,8,2,256,1000,6,138193
6,2,0,12,4,1,0,1000,4,119656
6,1,4,13,8,2,512,1000,6,159013
3,0,5,9,32,0,128,0,2,174125
5,2,1,9,8,0,1024,1000,4,135227
1,0,0,9,8,0,256,0,6,135295
2,0,1,8,8,0,1024,2000,6,152278
5,2,3,11,8,0,256,2000,2,119114
1,0,5,9,32,1,0,500,0,157584
6,2,6,9,4,2,0,0,8,135490
2,0,3,12,8,2,128,2000,6,152794
1,2,0,12,4,1,128,2000,8,161027
0,1,2,10,16,1,256,500,2,132407
1,0,3,10,8,1,256,500,2,110773
3,2,3,12,8,2,256,500,0,102370
6,0,0,11,16,2,256,0,4,149199
1,0,2,10,8,0,0,1000,8,146192
4,0,2,13,32,2,128,0,6,224658
4,2,4,13,8,2,128,500,4,137184
3,1,6,11,16,1,512,1000,8,191627
0,1,2,12,16,2,128,2000,8,196547
6,1,7,10,8,0,512,0,4,122449
5,2,7,9,4,2,1024,500,4,120196
3,1,6,12,4,1,1024,500,0,102761
0,2,5,10,8,1,512,1000,6,149817
5,0,0,11,16,0,256,0,6,169099
4,0,5,13,8,0,512,2000,6,164254
4,1,7,11,32,2,512,2000,4,210775
5,2,2,10,32,0,0,1000,0,166895
3,0,6,11,4,0,128,1000,2,99908
4,2,5,10,32,1,512,2000,0,167289
6,2,5,10,16,1,128,1000,4,148334
2,0,1,11,32,2,512,1000,0,173754
1,2,0,8,8,2,128,0,4,115387
5,0,3,9,16,2,256,1000,8,178787
5,0,7,12,4,2,256,500,8,150725
4,0,2,13,4,1,512,500,2,111768
3,2,6,9,32,2,1024,500,8,236637
6,0,5,12,4,2,256,1000,2,108318
3,2,0,12,8,0,512,2000,6,161484
0,0,3,13,16,2,0,500,4,158111
0,0,7,9,8,0,1024,0,6,142831
2,1,7,13,8,1,256,1000,6,158502
4,1,0,10,8,2,512,2000,2,121649
4,1,5,13,8,0,512,2000,4,148048
4,2,6,11,16,2,0,1000,2,139397
2,2,5,8,16,0,0,1000,0,108409
0,0,6,8,8,2,1024,0,6,140985
3,0,0,8,8,1,256,1000,4,123799
2,0,0,9,4,1,512,1000,6,135254
2,0,6,9,4,0,1024,2000,0,96456
3,2,4,10,16,0,1024,500,0,129020
4,0,3,8,4,1,0,500,4,100766
6,0,7,10,16,2,512,2000,4,158416
3,1,4,8,16,0,128,1000,0,110412
0,0,2,9,32,1,0,0,6,202725
5,0,7,11,16,0,512,500,8,186937
5,0,7,11,4,1,1024,1000,6,150226
1,2,3,11,32,1,1024,500,8,244872
1,1,2,13,4,0,256,2000,2,118318
2,0,5,11,16,0,128,500,4,151406
5,0,2,12,16,1,0,2000,0,127878
6,1,5,8,8,2,256,2000,2,110266
4,0,1,11,16,1,256,2000,6,179157
0,2,1,12,32,2,128,0,8,233055
1,0,2,12,16,2,0,1000,4,152438
6,2,6,12,8,2,0,2000,8,166420
0,2,0,10,16,0,1024,2000,6,184035
0,0,2,10,16,1,0,500,6,165393
0,1,4,12,16,1,256,1000,0,128167
2,2,4,13,8,2,1024,0,2,130659
5,1,3,11,4,2,0,0,4,110729
4,0,0,8,16,2,128,500,0,106450
6,2,0,13,32,1,256,0,8,235339
2,0,5,9,8,2,512,500,2,108425
6,1,7,10,32,1,128,1000,4,196265
2,0,3,11,16,1,128,500,8,183695
1,0,4,11,8,0,0,500,4,126053
6,2,4,9,16,2,1024,2000,4,166135
4,0,1,9,32,2,1024,0,2,185839
2,0,5,11,8,2,256,1000,8,162957
2,0,4,9,4,0,0,1000,0,74945
0,2,4,11,4,2,1024,2000,0,101693
0,1,5,13,4,1,512,500,0,97747
3,1,4,9,16,2,0,1000,4,144952
6,0,7,13,8,1,0,1000,6,153477
0,2,6,13,32,1,1024,500,2,201029
3,0,3,9,32,1,128,500,0,157538
1,1,7,11,16,1,0,1000,2,134757
1,2,7,12,16,2,128,500,4,155131
0,1,6,11,32,0,256,0,2,182597
6,1,1,8,8,0,256,1000,0,87950
2,2,0,9,16,1,1024,500,0,125048
5,2,3,10,8,2,256,1000,4,124948
6,0,1,9,32,0,512,1000,4,208105
4,0,1,8,8,2,1024,2000,8,169876
1,1,7,13,4,0,512,0,4,122684
0,2,4,10,32,1,128,0,6,207543
0,2,1,10,4,1,256,2000,6,134256
0,0,6,11,32,1,128,2000,0,173268
4,1,0,12,4,0,0,1000,4,119939
2,1,3,11,8,2,512,0,6,148991
4,0,2,10,32,1,0,2000,6,213709
5,2,5,10,32,2,0,500,8,228087
1,0,4,12,4,2,1024,1000,4,131977
0,0,6,9,8,1,512,0,8,158370
0,0,5,12,32,0,1024,1000,2,200611
5,0,0,13,16,1,128,1000,8,193177
3,2,0,11,4,1,128,500,2,99157
1,0,2,9,32,0,512,500,2,178616
2,2,1,11,8,2,256,2000,4,137391
5,0,7,12,8,0,128,500,2,119024
2,1,5,9,8,0,0,0,2,101201
6,2,3,12,8,1,512,2000,8,175951
0,1,6,13,8,0,512,0,4,124277
2,0,6,8,32,0,128,0,4,185496
4,0,1,10,4,0,128,2000,2,101813
2,0,0,9,4,2,1024,500,8,152301
6,2,3,10,8,2,1024,1000,8,172868
1,1,1,8,16,1,0,500,8,166183
0,2,5,9,8,1,512,0,8,154600
5,2,7,10,16,2,256,0,0,112535
6,0,7,10,4,0,256,2000,2,104047
0,1,0,9,8,1,512,0,2,107754
2,0,6,10,8,1,0,2000,2,112653
1,2,0,10,4,0,1024,2000,4,132711
3,0,1,9,8,0,1024,500,4,134079
1,1,6,10,32,0,1024,0,8,240388
3,0,3,10,16,0,256,500,4,148719
4,1,1,11,16,0,256,1000,6,171459
1,1,2,13,16,2,0,500,2,142864
0,0,5,11,8,0,256,0,2,112715
3,2,4,8,32,1,128,1000,0,157033
5,0,2,11,8,2,256,0,0,97181
0,2,1,11,16,1,1024,1000,6,184344
5,2,2,8,8,0,0,0,0,78415
1,0,6,10,16,1,512,500,8,185193
5,2,6,10,4,0,512,0,8,142950
3,2,6,11,16,1,0,2000,2,141084
0,0,2,8,4,1,128,2000,8,143656
2,0,0,10,4,0,512,500,0,86069
6,0,5,12,4,1,1024,500,6,148488
3,2,0,9,16,2,512,1000,8,183839
3,1,6,9,32,1,512,500,2,182181
2,2,1,13,16,2,1024,2000,2,165666
0,1,1,9,8,2,256,500,0,89619
0,0,7,11,8,1,128,2000,8,165298
1,1,0,9,32,2,1024,500,0,172854
5,0,5,9,32,2,1024,2000,2,195824
1,0,1,12,32,1,0,1000,6,220830
2,1,7,10,4,0,128,0,8,142487
1,0,5,12,32,0,256,0,6,218117
2,1,6,11,32,2,1024,2000,8,254397
0,0,0,9,32,2,256,500,2,179654
5,2,4,10,16,0,1024,500,8,191782
1,2,3,13,8,2,1024,0,2,128153
3,0,6,13,8,0,0,2000,4,139030
4,0,1,9,32,1,512,500,2,182039
6,1,2,9,8,2,128,0,2,101358
3,2,4,13,16,1,0,0,8,195550
0,1,2,13,8,0,256,1000,6,157891
6,0,5,11,4,0,1024,500,2,113425
4,0,2,9,16,1,1024,500,8,188537
4,1,4,13,8,2,128,2000,2,129274
5,0,4,8,8,1,0,0,0,78461
6,2,6,13,16,1,0,2000,0,134571
5,1,7,10,8,2,256,0,0,91262
3,2,6,10,8,0,0,2000,0,98522
2,2,5,8,32,1,0,1000,6,202234
2,2,1,11,4,1,512,500,2,102316
2,1,2,9,16,0,128,0,0,108036
6,0,7,9,8,1,0,1000,8,221339
2,2,0,13,8,0,256,2000,0,112402
3,2,5,10,16,2,1024,0,4,157379
5,2,4,11,16,0,0,0,4,148456
6,0,7,11,4,0,0,1000,6,131086
5,0,1,11,4,1,1024,2000,4,137608
6,1,0,13,16,0,512,1000,8,201098
5,0,7,9,4,0,128,2000,0,82043
4,1,6,11,4,1,512,1000,4,125603
5,1,0,13,8,0,256,1000,4,139995
2,1,3,13,4,1,0,1000,6,139408
4,1,1,8,4,2,512,1000,4,110959
5,1,4,12,32,0,128,2000,0,179385
6,2,1,11,8,2,256,500,2,113093
6,0,5,12,8,0,512,1000,0,108867
6,2,5,9,16,0,0,2000,4,147771
0,1,7,13,4,2,128,500,4,124720
3,0,0,11,32,2,0,0,4,194930
6,2,7,10,32,1,0,0,6,209776
4,2,2,9,8,1,256,1000,8,156724
6,1,3,8,4,2,128,0,0,69923
0,2,4,8,32,0,1024,1000,4,203157
2,2,7,12,16,1,0,1000,2,138393
4,2,2,13,4,0,128,500,6,139517
0,2,0,12,4,1,0,0,8,145772
2,2,3,10,4,1,512,1000,4,117481
1,1,4,10,32,1,512,0,0,170353
1,1,5,8,8,2,128,500,2,96563
4,2,2,11,8,0,256,0,6,141005
5,1,0,8,8,2,1024,500,0,123998
3,1,3,8,32,1,512,500,0,159223
3,0,2,10,4,2,256,500,6,132010
0,2,7,12,16,2,1024,1000,0,137428
2,1,6,10,16,2,512,2000,2,147181
3,1,5,13,8,0,1024,1000,2,131384
2,2,7,10,4,2,0,0,0,74928
2,0,7,10,8,2,128,1000,4,115277
0,2,0,8,32,2,512,1000,0,160691
0,0,0,11,32,2,512,2000,4,211256
0,2,3,8,32,2,0,0,0,150741
3,2,0,9,16,2,512,500,8,177413
1,2,2,10,4,2,512,500,2,102062
0,2,5,10,8,1,512,0,0,94596
3,0,7,9,16,2,512,1000,2,134884
0,0,3,10,16,2,512,2000,6,174401
6,1,1,10,8,0,256,2000,8,162430
2,2,1,13,8,1,512,0,4,140347
0,0,5,10,32,2,0,0,6,205298
4,0,0,9,8,0,512,1000,8,158576
2,0,0,8,8,2,1024,2000,6,151206
2,2,2,10,8,2,512,0,2,120212
0,1,0,11,8,2,0,1000,8,160735
1,0,1,9,32,2,256,1000,6,210452
5,2,7,12,16,2,0,0,4,147151
1,0,1,13,4,0,256,2000,8,165363
0,0,4,9,4,2,128,500,8,137683
2,1,7,8,16,0,1024,1000,6,170018
0,0,7,9,4,2,1024,500,0,89723
2,0,0,12,4,0,1024,1000,4,134669
1,2,5,13,16,1,256,2000,4,170144
4,2,0,11,4,2,0,500,6,133064
3,1,5,12,4,1,256,0,2,102988
6,2,5,9,16,1,1024,1000,2,141744
2,2,1,12,4,1,1024,0,0,101887
0,1,5,9,8,2,1024,0,0,96862
3,0,3,11,16,1,1024,2000,6,190914
6,1,6,11,32,0,128,0,2,183266
0,2,0,8,4,2,1024,1000,4,119378
5,1,3,11,32,1,256,0,2,180044
0,0,7,10,4,2,1024,0,6,137413
4,1,3,12,8,1,512,1000,2,126161
4,2,2,12,16,0,128,0,8,188142
5,2,4,9,32,2,1024,2000,6,228236
3,1,5,11,16,2,512,1000,8,190499
6,0,0,8,32,1,256,2000,6,214382
0,1,2,8,4,0,128,0,4,99171
4,0,0,8,8,2,1024,500,6,147523
3,0,1,13,32,1,256,2000,6,230303
5,1,4,10,32,0,512,2000,6,223653
1,0,2,11,8,0,128,0,6,139246
2,2,0,8,8,0,1024,500,0,94008
0,1,7,10,8,0,256,1000,8,157140
1,0,5,12,8,2,128,0,6,145454
4,2,2,9,8,2,512,1000,6,144581
5,1,7,11,16,0,1024,0,0,130647
0,2,5,11,4,1,128,500,2,99420
1,2,6,13,4,1,512,0,0,94469
1,2,7,12,32,0,512,2000,0,184195
6,0,3,11,8,0,256,500,0,98991
4,1,0,13,16,1,512,1000,6,184193
4,1,1,13,16,0,512,2000,0,139178
0,0,5,13,32,0,0,1000,0,174650
2,1,2,11,8,2,512,2000,0,107797
3,2,4,11,4,2,1024,1000,6,146027
6,1,2,11,8,0,128,1000,4,131224
4,0,3,10,16,0,1024,0,4,160300
6,2,0,13,8,2,1024,2000,2,140274
4,0,3,10,4,0,256,0,6,124860
6,2,2,9,4,2,0,0,0,68091
5,2,1,11,32,2,0,0,0,162593
1,1,0,12,16,1,1024,0,0,134779
4,2,4,8,8,2,128,1000,4,120860
6,0,5,9,8,1,0,0,0,85891
3,1,0,8,32,1,0,0,0,150146
5,0,7,8,32,2,1024,0,4,198917
5,2,0,11,32,0,0,1000,0,166588
3,0,3,12,16,2,256,2000,2,149716
6,0,3,8,8,1,1024,1000,8,163023
0,2,3,13,32,2,0,1000,2,192895
3,1,4,8,16,2,0,1000,6,154985
6,0,0,9,8,1,0,2000,2,112942
3,2,1,12,4,2,1024,0,2,113938
3,1,1,12,32,2,128,0,4,198888
4,1,0,8,16,1,512,2000,6,169094
6,1,1,12,8,0,0,2000,2,119961
0,0,6,9,8,1,512,500,8,155166
1,0,4,9,32,1,512,0,2,174925
4,0,5,9,32,2,0,1000,0,158848
3,1,5,13,8,1,0,1000,4,136543
1,0,5,11,16,2,512,0,0,118958
2,2,5,8,8,2,128,2000,6,126741
1,0,5,12,8,2,512,500,6,151032
3,0,1,9,16,1,128,1000,4,145501
3,1,2,8,32,1,256,500,2,172770
6,0,3,8,8,2,128,1000,6,136409
6,2,4,11,32,0,1024,1000,8,248644
4,1,2,13,4,0,0,0,4,121916
0,2,4,12,32,1,256,1000,0,175655
4,1,6,13,4,2,512,500,8,162011
5,1,0,12,32,2,128,500,4,202698
3,0,7,9,32,1,256,0,8,225372
1,2,3,9,4,0,1024,1000,4,127026
2,1,6,8,32,1,128,500,0,157732
3,0,2,12,16,1,512,2000,2,152242
3,1,7,12,32,2,512,0,4,209172
4,1,0,13,8,1,128,2000,6,161190
2,1,6,9,32,0,1024,500,0,172669
2,1,0,10,16,1,0,2000,0,119239
2,1,0,8,8,2,0,0,8,145605
4,1,1,12,16,0,512,2000,6,184191
3,0,4,11,8,2,1024,500,8,171666
4,1,7,11,32,1,512,2000,0,176948
6,2,4,10,16,1,0,2000,4,153112
6,0,0,9,32,1,512,2000,6,220378
4,2,1,9,8,2,128,1000,0,89008
0,1,6,9,16,1,512,500,6,162822
3,2,0,13,4,0,1024,2000,4,144558
4,1,2,11,16,0,0,500,2,133932
4,1,0,9,32,2,1024,2000,8,243880
4,0,4,11,4,2,1024,0,8,157162
5,0,7,10,4,2,0,0,0,75038
6,1,6,8,8,1,256,0,0,81770
1,0,4,13,4,0,256,2000,4,133210
2,2,0,12,4,0,512,500,0,93079
0,0,2,10,8,0,256,0,0,90143
1,0,3,11,16,2,128,1000,0,123037
2,2,1,10,32,2,1024,0,6,223271
0,0,2,12,16,1,512,0,6,174608
5,1,0,13,4,2,1024,1000,2,121747
4,2,2,8,32,0,0,0,6,201467
5,1,1,12,16,1,256,2000,8,197068
5,2,3,13,32,2,0,2000,2,197567
1,1,2,11,4,2,512,0,0,84422
3,1,3,12,8,0,128,500,8,187727
1,0,0,10,32,1,256,500,2,182119
6,1,3,9,32,2,0,0,2,172727
0,0,4,10,16,2,512,1000,8,180522
4,2,4,11,16,1,1024,2000,2,157418
1,1,3,8,4,1,128,2000,8,143769
0,1,6,12,8,2,256,2000,2,126741
2,2,7,8,32,2,512,0,2,170334
0,2,6,11,16,0,1024,2000,2,159080
2,1,3,12,16,1,1024,0,8,198661
0,2,7,13,16,2,0,0,2,139795
6,0,4,13,32,2,512,500,6,228075
1,2,7,10,4,2,0,1000,6,127931
2,2,3,10,8,2,128,1000,6,142400
0,1,4,11,32,0,0,1000,6,213474
0,0,7,13,4,1,256,2000,6,145130
2,2,7,12,32,2,0,500,0,169348
5,0,6,13,32,1,512,500,2,199874
6,0,7,10,16,1,512,0,4,152832
3,0,0,11,4,2,128,500,0,86230
4,1,3,13,16,2,1024,0,8,201334
0,2,5,11,16,2,512,500,0,126580
4,1,5,13,4,0,128,0,4,121109
3,2,5,8,16,2,512,2000,0,121898
1,2,3,13,16,1,512,500,2,148779
4,1,5,10,8,1,1024,1000,6,155736
3,0,6,12,4,0,256,0,2,103570
2,0,3,10,4,2,128,500,0,80461
5,2,0,10,16,2,512,500,4,149438
0,1,4,10,16,0,512,0,8,181506
3,0,5,11,4,0,0,500,2,97919
4,0,3,9,4,2,256,1000,4,112565
0,2,3,9,32,2,1024,0,8,236190
5,2,5,8,4,1,128,0,6,116954
0,1,7,10,32,2,512,0,2,182559
1,2,7,9,16,2,128,0,2,124936
0,0,1,8,8,1,1024,0,6,143196
1,0,1,11,8,1,256,1000,6,146480
3,0,2,10,32,1,0,0,0,158107
5,0,1,12,16,1,256,1000,8,192992
4,1,6,11,16,0,0,1000,4,150449
5,1,3,8,16,1,128,1000,6,159844
5,2,0,11,4,0,256,0,0,84172
6,2,3,12,16,1,256,1000,8,193630
5,2,7,11,4,1,256,0,8,146957
5,1,3,8,32,1,1024,1000,2,187003
0,0,4,12,8,2,128,0,0,99517
4,2,1,12,32,0,0,500,0,171000
0,0,3,11,8,1,256,500,2,137654
0,2,0,12,16,2,128,1000,4,155875
3,2,5,11,32,0,1024,2000,6,236917
0,2,4,10,4,0,1024,2000,2,116537
6,2,4,12,4,2,128,500,6,135008
6,2,3,11,4,0,0,1000,0,84716
1,0,2,10,8,2,128,1000,2,111387
3,2,7,12,8,1,128,1000,4,135092
1,0,6,10,16,2,512,2000,6,179598
1,1,6,13,32,0,1024,0,6,235187
2,2,5,12,32,0,0,1000,6,220524
4,0,6,13,16,1,512,500,0,134091
4,1,6,8,4,2,128,500,6,118493
0,1,7,8,8,1,512,0,8,157959
0,1,1,11,32,2,512,2000,6,228985
2,0,7,9,16,2,512,500,0,118687
0,2,2,13,4,2,0,0,2,100964
4,2,0,13,4,1,128,2000,6,143717
1,0,5,8,8,1,0,1000,6,133135
5,2,6,13,8,0,512,1000,2,129838
6,0,2,9,16,1,512,0,8,182592
5,2,5,10,16,2,0,1000,0,116159
5,1,4,10,4,2,512,0,2,100387
4,2,6,9,4,2,512,0,0,73261
5,0,6,13,32,1,1024,1000,2,209089
2,0,7,13,4,0,128,2000,4,131824
3,1,3,13,16,1,1024,0,8,200085
0,0,5,11,8,0,512,2000,4,134383
3,2,6,12,16,1,512,2000,2,152879
1,2,1,9,32,2,0,0,2,171341
6,1,5,9,32,0,0,2000,0,166172
0,0,0,9,8,1,512,0,2,107078
5,1,1,9,16,2,128,1000,0,114083
6,2,2,9,32,0,512,0,0,168531
0,1,1,13,16,0,128,1000,2,147065
2,0,2,11,32,2,512,1000,0,176274
2,1,3,8,8,2,512,1000,8,152063
2,0,6,13,32,1,512,2000,4,222666
2,0,1,13,16,1,0,2000,2,151330
5,2,0,12,16,2,128,2000,0,129731
3,2,7,8,32,1,512,500,0,158650
0,2,6,9,4,2,1024,500,0,88826
5,0,5,8,8,2,1024,0,0,95601
2,1,4,11,8,1,0,500,8,157341
1,0,2,10,32,1,256,0,2,187618
3,2,5,13,32,0,0,1000,2,193616
1,2,3,8,4,0,256,1000,8,140458
6,1,2,12,8,1,0,0,8,159019
1,2,7,11,4,1,1024,0,8,159264
6,2,2,10,8,1,512,0,2,112633
6,2,4,11,32,0,128,0,6,213125
2,1,1,9,8,1,512,2000,4,136472
6,0,0,10,8,0,1024,0,8,165998
4,2,1,12,8,0,128,0,8,162537
0,1,6,10,4,0,512,500,2,96403
0,2,4,12,4,0,256,2000,2,113928
2,1,0,9,8,2,1024,1000,4,135818
4,2,4,12,16,1,128,500,0,124252
1,1,5,11,4,1,512,0,2,102856
5,2,2,8,32,2,1024,1000,4,206871
1,0,3,11,32,1,256,1000,2,190768
5,2,6,13,8,0,1024,1000,2,137051
6,1,6,11,32,2,512,500,2,190985
3,2,0,10,4,0,0,2000,6,131711
0,0,7,9,16,2,0,2000,6,165227
3,2,1,13,8,0,512,0,8,198381
0,1,2,13,16,1,128,0,6,172314
3,1,6,13,32,1,1024,2000,4,229596
0,0,3,8,8,1,512,2000,2,115667
4,1,5,12,8,2,0,0,6,216780
4,2,2,10,8,1,256,500,2,108199
2,2,7,9,16,2,512,500,0,117877
2,2,4,8,8,0,512,0,8,137025
6,1,6,11,32,1,512,500,6,222628
5,2,3,9,4,0,0,1000,2,89020
6,2,2,13,16,1,0,2000,0,134808
0,2,3,9,8,0,512,500,8,158929
6,0,3,9,4,2,512,1000,8,148152
0,1,1,11,32,1,128,1000,0,169491
0,1,0,12,4,2,256,1000,6,140491
2,1,4,10,4,2,1024,1000,6,140912
4,0,7,13,32,0,1024,1000,2,206781
2,1,1,12,8,1,512,0,4,140643
5,0,2,8,32,2,0,2000,2,178173
0,0,6,13,16,0,0,2000,2,150273
0,1,7,10,8,0,128,0,2,107689
3,2,6,8,4,0,0,0,0,63332
5,2,5,11,32,1,512,1000,8,238009
4,1,3,12,16,1,256,500,8,190297
1,1,5,13,32,0,256,2000,4,218128
0,0,0,9,8,1,256,500,6,139558
0,1,3,10,16,0,256,2000,2,140803
3,0,4,13,4,1,1024,1000,0,109408
6,1,7,9,8,1,1024,500,0,99735
4,2,6,13,16,0,512,2000,2,155588
2,2,1,8,8,0,128,2000,0,88664
5,1,0,9,4,1,0,1000,0,76288
0,0,4,9,16,0,0,500,2,123083
0,2,6,13,32,0,1024,1000,4,223216
2,0,7,11,32,0,256,500,0,165940
4,1,2,11,4,0,512,500,8,152247
6,1,0,12,16,1,128,2000,8,192258
0,2,5,8,4,2,1024,0,8,147880
4,1,5,11,4,1,512,500,2,105184
2,2,1,13,8,0,512,500,8,171368
3,0,6,11,32,0,1024,1000,6,231320
6,2,6,12,4,1,512,500,0,93584
5,2,6,10,8,0,256,500,4,122026
0,0,5,12,8,1,512,500,8,156277
4,2,7,9,4,2,128,500,2,91049
3,2,2,9,4,0,512,500,4,113664
5,1,5,11,8,2,0,0,2,180703
1,0,4,11,16,2,512,2000,4,163070
4,2,3,12,32,0,1024,500,4,213938
4,0,0,12,8,0,0,1000,0,102122
5,0,0,13,16,1,1024,1000,4,175849
3,2,7,8,8,1,128,500,6,132775
1,1,5,13,4,0,256,500,6,139261
2,0,1,9,16,1,128,500,6,159689
3,2,2,13,8,2,0,0,2,115361
6,0,7,12,4,2,256,2000,0,94984
0,1,4,13,8,0,512,1000,2,126268
5,1,5,10,8,1,0,0,8,152152
2,1,7,8,32,0,256,0,6,200214
1,2,5,12,4,2,1024,500,0,100436
5,2,5,11,32,0,256,2000,6,223486
5,1,1,13,16,0,1024,500,0,140932
3,2,0,12,4,0,1024,1000,2,122798
0,1,2,11,32,0,256,2000,2,191425
0,2,5,11,32,2,128,500,6,214071
0,1,3,9,16,0,128,1000,4,147486
4,0,2,9,8,0,1024,0,0,97557
5,1,5,12,8,1,0,1000,8,163596
0,1,7,12,8,0,256,1000,4,135945
1,2,4,10,8,1,0,1000,2,131317
1,2,1,8,32,0,128,2000,0,165735
2,2,2,8,4,1,0,0,4,95584
0,2,3,12,16,0,512,2000,8,199290
0,2,5,9,8,1,512,0,4,124962
0,2,4,13,8,0,128,500,8,166170
3,0,2,10,4,0,0,0,2,93100
1,1,0,8,16,1,256,1000,0,112150
1,1,0,12,8,0,128,1000,2,116891
1,1,2,9,16,0,512,2000,0,121773
5,0,2,9,32,0,128,0,4,188108
0,1,2,9,16,0,0,0,2,122646
4,0,4,13,32,2,0,0,0,170741
3,0,0,11,4,0,0,1000,8,148585
1,0,7,13,32,2,1024,1000,0,193611
0,1,3,9,8,2,0,0,2,172514
1,0,3,12,4,0,512,1000,2,111504
1,1,5,10,8,1,512,0,4,128521
6,1,5,13,4,1,1024,2000,8,177051
5,2,6,12,16,0,512,500,0,130281
3,2,7,9,4,2,512,0,2,94227
6,0,0,10,16,1,128,1000,0,118891
6,0,5,8,8,0,0,2000,6,137093
2,1,1,8,16,0,128,1000,8,175281
0,0,5,12,4,2,128,1000,8,151886
2,0,2,10,4,1,512,1000,6,136324
0,1,6,12,8,0,256,0,8,161199
0,0,0,10,4,1,0,2000,6,135215
3,0,6,10,8,0,256,0,0,91821
1,1,7,12,8,0,512,500,6,154989
3,1,6,10,4,0,1024,0,4,119757
5,2,5,13,32,2,128,500,6,220956
0,1,6,9,16,2,512,2000,0,123073
6,2,6,10,32,2,512,2000,8,242059
1,0,3,13,8,1,256,0,4,133887
4,1,0,10,16,2,1024,0,6,175815
5,1,0,13,32,2,128,1000,0,178668
3,1,5,12,4,1,1024,500,4,132960
2,0,4,8,32,1,1024,1000,4,204648
5,2,6,11,16,1,1024,1000,4,167312
